Fecha,Precio,Producto,Grupo,Anio,Mes,diesel,gas_regular,gas_especial,precipitacion_mm,lluvia_max_mm,ipc_transporte,area_ha,produccion_t,rendimiento_kg_ha,mes,trimestre,semana_anio,mes_sin,mes_cos,semana_sin,semana_cos,precio_lag1,precio_lag2,precio_lag4,precio_lag8,media_movil_4,desv_movil_4,media_movil_8,desv_movil_8,media_movil_12,desv_movil_12,es_cosecha
2021-12-26,19.700854700854705,MAÍZ BLANCO,MAÍZ,2021,12,3.356666666666667,3.6999999999999997,3.8366666666666664,1.351,25.0,113.44,263361.0,836714.56,3177.1,12,4,51,-2.4492935982947064e-16,1.0,-0.12053668025532363,0.992708874098054,19.863650075414782,19.81954751131222,19.993494397759104,19.142443438914025,19.90016039107951,0.07551733098792905,19.73206708239337,0.30060059760850066,19.479993706992705,0.4566400312121206,1
2022-01-02,19.55286324786325,MAÍZ BLANCO,MAÍZ,2022,1,3.3138095238095238,3.6371428571428575,3.7595238095238095,0.31,6.2,113.35,263741.0,779043.0,2953.8,1,1,52,0.49999999999999994,0.8660254037844387,6.432490598706546e-16,1.0,19.700854700854705,19.863650075414782,19.923949579831934,19.38584656084656,19.82700046685341,0.09435858049777728,19.801868490135952,0.18779369934919485,19.559623336622337,0.39619029447609927,0
2022-01-09,19.404871794871795,MAÍZ BLANCO,MAÍZ,2022,1,3.306666666666667,3.6266666666666674,3.7466666666666666,1.0110000000000001,38.0,113.35,263741.0,779043.0,2953.8,1,1,1,0.49999999999999994,0.8660254037844387,0.12053668025532305,0.992708874098054,19.55286324786325,19.700854700854705,19.81954751131222,19.854807120983594,19.734228883861242,0.13908803330446448,19.82274557601304,0.13748135349860116,19.618584318450967,0.3267957796430266,0
2022-01-16,19.779059829059825,MAÍZ BLANCO,MAÍZ,2022,1,3.4266666666666667,3.7380952380952377,3.852380952380952,0.193,4.4,113.35,263741.0,779043.0,2953.8,1,1,2,0.49999999999999994,0.8660254037844387,0.23931566428755774,0.970941817426052,19.404871794871795,19.55286324786325,19.863650075414782,19.87279797408474,19.630559954751135,0.19684535338826242,19.766503660249068,0.20021174059609412,19.637581571198222,0.30466252003246214,0
2022-01-23,19.93904761904762,MAÍZ BLANCO,MAÍZ,2022,1,3.4466666666666668,3.7566666666666664,3.8699999999999997,0.027,1.2,113.35,263741.0,779043.0,2953.8,1,1,3,0.49999999999999994,0.8660254037844387,0.3546048870425356,0.9350162426854148,19.779059829059825,19.404871794871795,19.700854700854705,19.993494397759104,19.609412393162394,0.16550590153199451,19.75478639212095,0.19579654482211276,19.691182185983042,0.2619540971952055,0
2022-01-30,20.005064102564102,MAÍZ BLANCO,MAÍZ,2022,1,3.6295238095238096,3.8938095238095234,4.0128571428571425,0.05,1.6,113.35,263741.0,779043.0,2953.8,1,1,4,0.49999999999999994,0.8660254037844387,0.4647231720437685,0.8854560256532099,19.93904761904762,19.779059829059825,19.55286324786325,19.923949579831934,19.66896062271062,0.23684758127309694,19.747980544782017,0.18706535911994338,19.757565867660844,0.20499689165428567,0
2022-02-06,20.20436507936508,MAÍZ BLANCO,MAÍZ,2022,2,3.66,3.9166666666666665,4.036666666666666,0.262,4.2,115.93,263741.0,779043.0,2953.8,2,1,5,0.8660254037844386,0.5000000000000001,0.5680647467311558,0.8229838658936564,20.005064102564102,19.93904761904762,19.404871794871795,19.81954751131222,19.782010836385837,0.2687352326112504,19.758119860123536,0.19973502044296088,19.80916732947064,0.1792379283009897,0
2022-02-13,20.15773809523809,MAÍZ BLANCO,MAÍZ,2022,2,3.837142857142857,4.062380952380953,4.199523809523809,0.9410000000000001,17.9,115.93,263741.0,779043.0,2953.8,2,1,6,0.8660254037844386,0.5000000000000001,0.6631226582407952,0.7485107481711011,20.20436507936508,20.005064102564102,19.779059829059825,19.863650075414782,19.981884157509157,0.1760755024422228,19.806222056130146,0.25526160754901606,19.838297159335763,0.21262521261911452,0
2022-02-20,20.994999999999997,MAÍZ BLANCO,MAÍZ,2022,2,3.8666666666666667,4.086666666666667,4.226666666666667,0.055999999999999994,2.0,115.93,263741.0,779043.0,2953.8,2,1,7,0.8660254037844386,0.5000000000000001,0.7485107481711011,0.6631226582407953,20.15773809523809,20.20436507936508,19.93904761904762,19.700854700854705,20.076553724053724,0.1250937509307171,19.842983058608056,0.2842443606540195,19.862042169431874,0.2318680249061741,0
2022-02-27,21.7671875,MAÍZ BLANCO,MAÍZ,2022,2,3.983809523809524,4.215238095238095,4.358095238095238,0.02,0.8,115.93,263741.0,779043.0,2953.8,2,1,8,0.8660254037844386,0.5000000000000001,0.8229838658936564,0.5680647467311559,20.994999999999997,20.15773809523809,20.005064102564102,19.55286324786325,20.34054181929182,0.44453050691774004,20.00475122100122,0.48743571769724015,19.945500969618617,0.4016013279001577,0
2022-03-06,22.855918803418803,MAÍZ BLANCO,MAÍZ,2022,3,4.003333333333334,4.236666666666666,4.38,0.125,4.0,117.73,263741.0,779043.0,2953.8,3,1,9,1.0,6.123233995736766e-17,0.8854560256532099,0.4647231720437686,21.7671875,20.994999999999997,20.20436507936508,19.404871794871795,20.78107266865079,0.7614295760073801,20.281541752518315,0.7514015440469839,20.09910412963262,0.6612020785631533,0
2022-03-13,23.8525,MAÍZ BLANCO,MAÍZ,2022,3,4.220476190476191,4.416666666666666,4.574285714285714,789.672,74830.2,117.73,263741.0,779043.0,2953.8,3,1,10,1.0,6.123233995736766e-17,0.9350162426854148,0.35460488704253557,22.855918803418803,21.7671875,20.15773809523809,19.779059829059825,21.44396109966422,1.1480469719183313,20.71292262858669,1.090372234372693,20.352135070641506,1.025256040443312,0
2022-03-20,24.984126984126984,MAÍZ BLANCO,MAÍZ,2022,3,4.206666666666667,4.306666666666667,4.466666666666667,515.003,42850.8,117.73,263741.0,779043.0,2953.8,3,1,11,1.0,6.123233995736766e-17,0.970941817426052,0.23931566428755804,23.8525,22.855918803418803,20.994999999999997,19.93904761904762,22.3676515758547,1.2500545565812002,21.222102649954213,1.4751810182341278,20.684539231023603,1.4222477782839413,0
2022-03-27,25.185515873015873,MAÍZ BLANCO,MAÍZ,2022,3,4.375238095238095,4.328095238095238,4.508333333333334,2.106,27.6,117.73,263741.0,779043.0,2953.8,3,1,12,1.0,6.123233995736766e-17,0.992708874098054,0.120536680255323,24.984126984126984,23.8525,21.7671875,20.005064102564102,23.364933321886447,1.3749420439680307,21.85273757058913,1.873045911628877,21.124811921296295,1.8449788188316834,0
2022-04-03,25.21619047619048,MAÍZ BLANCO,MAÍZ,2022,4,4.366666666666667,4.306666666666667,4.488333333333333,10.987,40.0,117.52,263741.0,779043.0,2953.8,4,2,13,0.8660254037844387,-0.4999999999999998,1.0,-1.6081226496766366e-16,25.185515873015873,24.984126984126984,22.855918803418803,20.20436507936508,24.219515415140414,1.0819556014447402,22.500294041895604,2.0317826729227297,21.594199640059013,2.1066520454505926,0
2022-04-10,25.158243978243977,MAÍZ BLANCO,MAÍZ,2022,4,4.172380952380952,4.172380952380953,4.338333333333333,8.922999999999998,52.2,117.52,263741.0,779043.0,2953.8,4,2,14,0.8660254037844387,-0.4999999999999998,0.992708874098054,-0.12053668025532288,25.21619047619048,25.185515873015873,23.8525,20.15773809523809,24.809583333333336,0.6463045298699734,23.12677221649878,1.9950649908754963,22.07847619683557,2.2223899307768287,0
2022-04-17,25.360466686091684,MAÍZ BLANCO,MAÍZ,2022,4,4.14,4.15,4.3133333333333335,13.674,93.4,117.52,263741.0,779043.0,2953.8,4,2,15,0.8660254037844387,-0.4999999999999998,0.9709418174260521,-0.2393156642875575,25.158243978243977,25.21619047619048,24.984126984126984,20.994999999999997,25.136019327894328,0.10399124991444106,23.751835451874516,1.6923386922299537,22.526741542600917,2.2586307026611028,0
2022-04-24,25.562689393939394,MAÍZ BLANCO,MAÍZ,2022,4,4.14,4.15,4.3133333333333335,16.976,61.4,117.52,263741.0,779043.0,2953.8,4,2,16,0.8660254037844387,-0.4999999999999998,0.9350162426854148,-0.35460488704253545,25.360466686091684,25.158243978243977,25.185515873015873,21.7671875,25.230104253385505,0.09007400635814532,24.297518787635976,1.3444840784317298,22.978526464854585,2.2360692401904565,0
2022-05-01,25.831904761904763,MAÍZ BLANCO,MAÍZ,2022,5,4.14,4.15,4.3133333333333335,49.51,109.6,117.52,263741.0,779043.0,2953.8,5,2,17,0.49999999999999994,-0.8660254037844387,0.8854560256532099,-0.4647231720437685,25.562689393939394,25.360466686091684,25.21619047619048,22.855918803418803,25.324397633616385,0.18018487329779634,24.7719565243784,0.9297321403499064,23.44166190580253,2.1375973874749827,0
2022-05-08,25.63965201465201,MAÍZ BLANCO,MAÍZ,2022,5,4.14,4.15,4.3133333333333335,80.684,105.8,117.52,263741.0,779043.0,2953.8,5,2,18,0.49999999999999994,-0.8660254037844387,0.8229838658936565,-0.5680647467311557,25.831904761904763,25.562689393939394,25.158243978243977,23.8525,25.478326205044954,0.2877953217324178,25.143954769189143,0.5850569123176091,23.910623546014175,1.9738430081521943,0
2022-05-15,25.668349358974364,MAÍZ BLANCO,MAÍZ,2022,5,4.14,4.15,4.3133333333333335,8.085,49.6,117.52,263741.0,779043.0,2953.8,5,2,19,0.49999999999999994,-0.8660254037844387,0.7485107481711013,-0.663122658240795,25.63965201465201,25.831904761904763,25.360466686091684,24.984126984126984,25.598678214146965,0.19503281961860047,25.367348771020644,0.2865216103587596,24.367449705965328,1.6308872928804707,0
2022-05-22,25.69372843874392,MAÍZ BLANCO,MAÍZ,2022,5,4.14,4.15,4.3133333333333335,46.905,147.6,117.52,263741.0,779043.0,2953.8,5,2,20,0.49999999999999994,-0.8660254037844387,0.6631226582407952,-0.7485107481711012,25.668349358974364,25.63965201465201,25.562689393939394,25.185515873015873,25.675648882367632,0.11332078868258814,25.45287656787657,0.2563158810464501,24.756895485879856,1.2705272235959693,0
2022-05-29,25.845933952528377,MAÍZ BLANCO,MAÍZ,2022,5,4.14,4.15,4.3133333333333335,70.585,159.4,117.52,263741.0,779043.0,2953.8,5,2,21,0.49999999999999994,-0.8660254037844387,0.5680647467311558,-0.8229838658936564,25.69372843874392,25.668349358974364,25.831904761904763,25.21619047619048,25.708408643568767,0.08524282953207961,25.516403138592572,0.24323054824141963,25.08410723077519,0.8744414068240179,0
2022-06-05,26.842904217064405,MAÍZ BLANCO,MAÍZ,2022,6,4.14,4.15,4.3133333333333335,39.553,61.8,117.61,263741.0,779043.0,2953.8,6,2,22,1.2246467991473532e-16,-1.0,0.46472317204376906,-0.8854560256532096,25.845933952528377,25.69372843874392,25.63965201465201,25.158243978243977,25.711915941224667,0.09203574445633417,25.59512107313481,0.23391650100673114,25.333275159867654,0.5461989245658276,0
2022-06-12,27.689303118908384,MAÍZ BLANCO,MAÍZ,2022,6,4.14,4.15,4.3133333333333335,83.364,232.2,117.61,263741.0,779043.0,2953.8,6,2,23,1.2246467991473532e-16,-1.0,0.35460488704253584,-0.9350162426854147,26.842904217064405,25.845933952528377,25.668349358974364,25.360466686091684,26.012728991827768,0.5589782864368334,25.805703602987364,0.4463118175357384,25.582475511289687,0.48829396433172895,0
2022-06-19,28.20332792207792,MAÍZ BLANCO,MAÍZ,2022,6,4.14,4.15,4.3133333333333335,105.101,174.0,117.61,263741.0,779043.0,2953.8,6,2,24,1.2246467991473532e-16,-1.0,0.23931566428755768,-0.970941817426052,27.689303118908384,26.842904217064405,25.69372843874392,25.562689393939394,26.51796743181127,0.9324895211650027,26.096808157089452,0.7621525908488883,25.8079068558548,0.7442880103921153,0
2022-06-26,28.695537305831426,MAÍZ BLANCO,MAÍZ,2022,6,4.14,4.15,4.3133333333333335,86.691,109.4,117.61,263741.0,779043.0,2953.8,6,2,25,1.2246467991473532e-16,-1.0,0.12053668025532308,-0.992708874098054,28.20332792207792,27.689303118908384,25.845933952528377,25.831904761904763,27.14536730264477,1.0320138555302447,26.426887973106766,1.024462032327604,26.05939119327664,0.9855939672885852,0
2022-07-03,28.69293008516538,MAÍZ BLANCO,MAÍZ,2022,7,4.14,4.15,4.3133333333333335,54.334,101.6,117.67,263741.0,779043.0,2953.8,7,3,26,-0.4999999999999997,-0.8660254037844388,-3.216245299353273e-16,-1.0,28.695537305831426,28.20332792207792,26.842904217064405,25.63965201465201,27.857768140970535,0.7915381615595457,26.7848420410976,1.2600664973776996,26.349336762413387,1.2028302922921115,0
2022-07-10,28.70610754985755,MAÍZ BLANCO,MAÍZ,2022,7,4.14,4.15,4.3133333333333335,39.684,87.6,117.67,263741.0,779043.0,2953.8,7,3,27,-0.4999999999999997,-0.8660254037844388,-0.12053668025532283,-0.992708874098054,28.69293008516538,28.695537305831426,27.689303118908384,25.668349358974364,28.320274607995778,0.48010267805948503,27.166501799911774,1.324408194518547,26.643893937990168,1.3124359142225408,0
2022-07-17,29.16839177978884,MAÍZ BLANCO,MAÍZ,2022,7,4.14,4.15,4.3133333333333335,53.93300000000001,1188.8,117.67,263741.0,779043.0,2953.8,7,3,28,-0.4999999999999997,-0.8660254037844388,-0.23931566428755743,-0.9709418174260521,28.70610754985755,28.69293008516538,28.20332792207792,25.69372843874392,28.57447571573307,0.2474974550204173,27.54622157377217,1.2677780188553613,26.92269734330399,1.3691447802662349,0
2022-07-24,29.57201012996292,MAÍZ BLANCO,MAÍZ,2022,7,4.14,4.15,4.3133333333333335,48.858000000000004,73.2,117.67,263741.0,779043.0,2953.8,7,3,29,-0.4999999999999997,-0.8660254037844388,-0.3546048870425356,-0.9350162426854148,29.16839177978884,28.70610754985755,28.695537305831426,25.845933952528377,28.8157416801608,0.23516909857107604,27.980554491402785,1.1301941951282386,27.223172542124782,1.4374924335320343,0
2022-07-31,29.717378446115287,MAÍZ BLANCO,MAÍZ,2022,7,4.14,4.15,4.3133333333333335,66.57,78.8,117.67,263741.0,779043.0,2953.8,7,3,30,-0.4999999999999997,-0.8660254037844388,-0.46472317204376806,-0.8854560256532101,29.57201012996292,29.16839177978884,28.69293008516538,26.842904217064405,29.034859886193672,0.42085438434456385,28.446314013582104,0.8604021630631052,27.534847989462957,1.5119506493016879,0
2022-08-07,29.701501117046007,MAÍZ BLANCO,MAÍZ,2022,8,4.14,4.15,4.3133333333333335,80.179,98.4,117.86,263741.0,779043.0,2953.8,8,3,31,-0.8660254037844385,-0.5000000000000004,-0.5680647467311556,-0.8229838658936566,29.717378446115287,29.57201012996292,28.70610754985755,27.689303118908384,29.290971976431152,0.4538344864261698,28.80562329221346,0.6754786376893863,27.87465852541823,1.5055038248278005,1
2022-08-14,29.685623787976727,MAÍZ BLANCO,MAÍZ,2022,8,4.14,4.15,4.3133333333333335,103.039,88.6,117.86,263741.0,779043.0,2953.8,8,3,32,-0.8660254037844385,-0.5000000000000004,-0.663122658240795,-0.7485107481711013,29.701501117046007,29.717378446115287,29.16839177978884,28.20332792207792,29.539820368228263,0.25603574791539396,29.057148041980668,0.5662165763782002,28.210754505257537,1.4156908707560971,1
2022-08-21,29.907744755244757,MAÍZ BLANCO,MAÍZ,2022,8,4.14,4.15,4.3133333333333335,55.839,63.2,117.86,263741.0,779043.0,2953.8,8,3,33,-0.8660254037844385,-0.5000000000000004,-0.7485107481711011,-0.6631226582407952,29.685623787976727,29.701501117046007,29.57201012996292,28.695537305831426,29.669128370275235,0.06603058876640161,29.24243502521802,0.48337080065118,28.543412451026935,1.2268907683453318,1
2022-08-28,30.221911764705887,MAÍZ BLANCO,MAÍZ,2022,8,4.14,4.15,4.3133333333333335,91.795,978.8,117.86,263741.0,779043.0,2953.8,8,3,34,-0.8660254037844385,-0.5000000000000004,-0.8229838658936564,-0.5680647467311559,29.907744755244757,29.685623787976727,29.717378446115287,28.69293008516538,29.753062026595693,0.10393348494717108,29.393960956394682,0.47740225256837343,28.881896684586636,0.9423386769101808,1
2022-09-04,30.36543859649123,MAÍZ BLANCO,MAÍZ,2022,9,4.14,4.15,4.3133333333333335,84.33800000000001,284.6,117.97,263741.0,779043.0,2953.8,9,3,35,-1.0,-1.8369701987210297e-16,-0.8854560256532096,-0.4647231720437691,30.221911764705887,29.907744755244757,29.701501117046007,28.70610754985755,29.879195356243347,0.24987650249531704,29.585083666337248,0.4624817389170013,29.16348064689009,0.7660227744315226,1
2022-09-11,30.1142942025295,MAÍZ BLANCO,MAÍZ,2022,9,4.14,4.15,4.3133333333333335,83.703,88.4,117.97,263741.0,779043.0,2953.8,9,3,36,-1.0,-1.8369701987210297e-16,-0.9350162426854147,-0.3546048870425359,30.36543859649123,30.221911764705887,29.685623787976727,29.16839177978884,30.04517972610465,0.30657723409047755,29.79250004716646,0.3759574206904393,29.38649193668866,0.6828679430765103,1
2022-09-18,30.102777777777774,MAÍZ BLANCO,MAÍZ,2022,9,4.14,4.15,4.3133333333333335,89.37,136.2,117.97,263741.0,779043.0,2953.8,9,3,37,-1.0,-1.8369701987210297e-16,-0.970941817426052,-0.23931566428755774,30.1142942025295,30.36543859649123,29.907744755244757,29.57201012996292,30.15234732974284,0.19280867763832807,29.91073785000904,0.29071507898722765,29.54573912672629,0.5996133562381968,1
2022-09-25,29.955454545454547,MAÍZ BLANCO,MAÍZ,2022,9,4.14,4.130000000000001,4.276190476190476,101.237,128.4,117.97,263741.0,779043.0,2953.8,9,3,38,-1.0,-1.8369701987210297e-16,-0.992708874098054,-0.12053668025532357,30.102777777777774,30.1142942025295,30.221911764705887,29.717378446115287,30.201105585376098,0.1219874441343008,29.977083805985895,0.26146165481980205,29.663009166055158,0.5541020355488784,1
2022-10-02,29.94746278934266,MAÍZ BLANCO,MAÍZ,2022,10,4.14,4.140000000000001,4.294761904761905,59.042,101.4,120.26,263741.0,779043.0,2953.8,10,4,39,-0.8660254037844386,0.5000000000000001,-1.0,-1.8369701987210297e-16,29.955454545454547,30.102777777777774,30.36543859649123,29.701501117046007,30.13449128056326,0.17010240393431988,30.006843318403302,0.24037806559037708,29.76821953774592,0.4660237930728297,0
2022-10-09,29.818092117483598,MAÍZ BLANCO,MAÍZ,2022,10,4.14,4.15,4.3133333333333335,83.771,269.2,120.26,263741.0,779043.0,2953.8,10,4,40,-0.8660254037844386,0.5000000000000001,-0.992708874098054,0.1205366802553232,29.94746278934266,29.955454545454547,30.1142942025295,29.685623787976727,30.02999732877612,0.0908690145690487,30.037588527440388,0.20948963328961914,29.87166580770301,0.32537986639676914,0
2022-10-16,29.854697554697555,MAÍZ BLANCO,MAÍZ,2022,10,4.14,4.15,4.3133333333333335,110.181,128.2,120.26,263741.0,779043.0,2953.8,10,4,41,-0.8660254037844386,0.5000000000000001,-0.9709418174260521,0.23931566428755738,29.818092117483598,29.94746278934266,30.102777777777774,29.907744755244757,29.955946807514646,0.11638366190922037,30.054147068628744,0.18099224887059148,29.925807502510906,0.24077385401794363,0
2022-10-23,29.6742393571341,MAÍZ BLANCO,MAÍZ,2022,10,4.14,4.15,4.3133333333333335,43.091,128.4,120.26,263741.0,779043.0,2953.8,10,4,42,-0.8660254037844386,0.5000000000000001,-0.9350162426854148,0.35460488704253557,29.854697554697555,29.818092117483598,29.955454545454547,30.221911764705887,29.89392675174459,0.06817037082418798,30.047516168560346,0.18795975238488302,29.949364787905463,0.21551570963187036,0
2022-10-30,29.488893178893175,MAÍZ BLANCO,MAÍZ,2022,10,4.14,4.15,4.3133333333333335,22.781000000000002,1456.4,120.26,263741.0,779043.0,2953.8,10,4,43,-0.8660254037844386,0.5000000000000001,-0.8854560256532101,0.464723172043768,29.6742393571341,29.854697554697555,29.94746278934266,30.36543859649123,29.82362295466448,0.11350181318863586,29.97905711761387,0.21338452894707427,29.945769863823696,0.22004926931970836,0
2022-11-06,29.44684847198642,MAÍZ BLANCO,MAÍZ,2022,11,4.14,4.15,4.3133333333333335,36.47,82.2,122.51,263741.0,779043.0,2953.8,11,4,44,-0.5000000000000004,0.8660254037844384,-0.822983865893657,0.5680647467311548,29.488893178893175,29.6742393571341,29.818092117483598,30.1142942025295,29.708980552052108,0.16611660665444053,29.86948894041411,0.21168010106946714,29.928052535644294,0.24825586694092283,1
2022-11-13,29.128040100250626,MAÍZ BLANCO,MAÍZ,2022,11,4.14,4.15,4.3133333333333335,15.716,92.4,122.51,263741.0,779043.0,2953.8,11,4,45,-0.5000000000000004,0.8660254037844384,-0.7485107481711011,0.6631226582407952,29.44684847198642,29.488893178893175,29.854697554697555,30.102777777777774,29.61616964067781,0.18720453486965966,29.786058224096227,0.2319695577663863,29.9081545926451,0.27732082597835456,1
2022-11-20,29.133843873517787,MAÍZ BLANCO,MAÍZ,2022,11,4.14,4.15,4.3133333333333335,4.054,27.0,122.51,263741.0,779043.0,2953.8,11,4,46,-0.5000000000000004,0.8660254037844384,-0.6631226582407955,0.7485107481711007,29.128040100250626,29.44684847198642,29.6742393571341,29.955454545454547,29.43450527706608,0.2269388552543806,29.664216014405337,0.2904630572129609,29.843179204728923,0.35724858757827704,1
2022-11-27,29.130899122807016,MAÍZ BLANCO,MAÍZ,2022,11,4.14,4.15,4.3133333333333335,36.101,1402.8,122.51,263741.0,779043.0,2953.8,11,4,47,-0.5000000000000004,0.8660254037844384,-0.5680647467311559,0.8229838658936564,29.133843873517787,29.128040100250626,29.488893178893175,29.94746278934266,29.299406406162003,0.1952961535991242,29.56151468041324,0.3168315746959909,29.752506880463248,0.3890492726516178,1
2022-12-04,28.95442908346134,MAÍZ BLANCO,MAÍZ,2022,12,4.14,4.15,4.3133333333333335,12.138,82.0,119.27,263741.0,779043.0,2953.8,12,4,48,-2.4492935982947064e-16,1.0,-0.4647231720437684,0.88545602565321,29.130899122807016,29.133843873517787,29.44684847198642,29.818092117483598,29.20990789214046,0.15797815702091858,29.459444222096284,0.30608180863675905,29.649628590989565,0.37521585406795,1
2022-12-11,28.705672268907563,MAÍZ BLANCO,MAÍZ,2022,12,4.14,4.15,4.3133333333333335,0.131,8.4,119.27,263741.0,779043.0,2953.8,12,4,49,-2.4492935982947064e-16,1.0,-0.35460488704253595,0.9350162426854147,28.95442908346134,29.130899122807016,29.128040100250626,29.854697554697555,29.08680304500919,0.08828111169190853,29.3514863428435,0.3137276486952845,29.55297316440055,0.3935776780710568,1
2022-12-18,28.567331378299123,MAÍZ BLANCO,MAÍZ,2022,12,4.14,4.001428571428571,4.101904761904762,1.255,18.6,119.27,263741.0,779043.0,2953.8,12,4,50,-2.4492935982947064e-16,1.0,-0.2393156642875578,0.970941817426052,28.705672268907563,28.95442908346134,29.133843873517787,29.6742393571341,28.981211087173428,0.20194239407411177,29.20785818211975,0.31345930900793223,29.436547705328028,0.4217832618562726,1
2022-12-25,28.550560224089637,MAÍZ BLANCO,MAÍZ,2022,12,4.14,3.9766666666666666,4.066666666666666,5.291,396.0,119.27,263741.0,779043.0,2953.8,12,4,51,-2.4492935982947064e-16,1.0,-0.12053668025532363,0.992708874098054,28.567331378299123,28.705672268907563,29.130899122807016,29.488893178893175,28.83958296336876,0.2517324874505031,29.06949468476538,0.3223584286451404,29.320870774731745,0.45553277568746137,1
2023-01-01,28.644476540616246,MAÍZ BLANCO,MAÍZ,2023,1,3.9359523809523806,3.7888095238095234,3.85952380952381,0.748,7.2,119.1,255770.0,770000.0,3010.5,1,1,52,0.49999999999999994,0.8660254037844387,6.432490598706546e-16,1.0,28.550560224089637,28.567331378299123,28.95442908346134,29.44684847198642,28.694498238689416,0.1867069588450189,28.95220306541494,0.3186453428121963,29.20446222762733,0.4593236728227962,0
2023-01-08,28.738392857142856,MAÍZ BLANCO,MAÍZ,2023,1,4.011666666666667,3.7816666666666663,3.8483333333333336,0.407,12.6,119.1,255770.0,770000.0,3010.5,1,1,1,0.49999999999999994,0.8660254037844387,0.12053668025532305,0.992708874098054,28.644476540616246,28.550560224089637,28.705672268907563,29.128040100250626,28.617010102978142,0.07187708710871493,28.851906573993666,0.2619406769705104,29.106660929555048,0.44138437193226865,0
2023-01-15,28.7958581270346,MAÍZ BLANCO,MAÍZ,2023,1,4.468095238095238,3.9652380952380955,4.078571428571428,1.184,14.0,119.1,255770.0,770000.0,3010.5,1,1,2,0.49999999999999994,0.8660254037844387,0.23931566428755774,0.970941817426052,28.738392857142856,28.644476540616246,28.567331378299123,29.133843873517787,28.625190250036965,0.08583721234872745,28.803200668605193,0.2384317649004724,29.013635538092156,0.3831970417384655,0
2023-01-22,29.278739879761552,MAÍZ BLANCO,MAÍZ,2023,1,4.493333333333333,3.98,4.1066666666666665,0.037000000000000005,1.2,119.1,255770.0,770000.0,3010.5,1,1,3,0.49999999999999994,0.8660254037844387,0.3546048870425356,0.9350162426854148,28.7958581270346,28.738392857142856,28.550560224089637,29.130899122807016,28.682321937220834,0.10774636505795966,28.7609524502948,0.19798904513471605,28.94043710225053,0.3250137288969448,0
2023-01-29,29.589835526315788,MAÍZ BLANCO,MAÍZ,2023,1,4.633333333333333,4.177142857142857,4.349523809523809,0.025,0.8,119.1,255770.0,770000.0,3010.5,1,1,4,0.49999999999999994,0.8660254037844387,0.4647231720437685,0.8854560256532099,29.278739879761552,28.7958581270346,28.644476540616246,28.95442908346134,28.86436685113881,0.28320760815654233,28.779432544914116,0.23991331898575197,28.9229243273229,0.2972506590747199,0
2023-02-05,30.223137254901964,MAÍZ BLANCO,MAÍZ,2023,2,4.656666666666666,4.21,4.39,0.008,0.4,120.58,255770.0,770000.0,3010.5,2,1,5,0.8660254037844386,0.5000000000000001,0.5680647467311558,0.8229838658936564,29.589835526315788,29.278739879761552,28.738392857142856,28.705672268907563,29.1007065975637,0.4062621464825742,28.85885835027092,0.3738927156467512,28.934839915183677,0.32199770759994545,0
2023-02-12,30.52123126277538,MAÍZ BLANCO,MAÍZ,2023,2,4.6223809523809525,4.301428571428572,4.51,0.137,4.8,120.58,255770.0,770000.0,3010.5,2,1,6,0.8660254037844386,0.5000000000000001,0.6631226582407952,0.7485107481711011,30.223137254901964,29.589835526315788,28.7958581270346,28.567331378299123,29.471892697003476,0.5979436002834312,29.048541473520224,0.6010138809698258,29.026098011404624,0.4920231889583919,0
2023-02-19,30.439069264069264,MAÍZ BLANCO,MAÍZ,2023,2,4.616666666666667,4.316666666666666,4.53,0.012,0.4,120.58,255770.0,770000.0,3010.5,2,1,7,0.8660254037844386,0.5000000000000001,0.7485107481711011,0.6631226582407953,30.52123126277538,30.223137254901964,29.278739879761552,28.550560224089637,29.90323598093867,0.5693476438869961,29.29277895907975,0.754847218282621,29.141713627176088,0.6554918780739462,0
2023-02-26,30.06686264715676,MAÍZ BLANCO,MAÍZ,2023,2,4.3966666666666665,4.302380952380952,4.512857142857143,0.047,1.2,120.58,255770.0,770000.0,3010.5,2,1,8,0.8660254037844386,0.5000000000000001,0.8229838658936564,0.5680647467311559,30.439069264069264,30.52123126277538,29.589835526315788,28.644476540616246,30.1933183270156,0.4215056645337694,29.528842589077207,0.7842962973378584,29.250727805614606,0.7547890268928377,0
2023-03-05,29.978805879718664,MAÍZ BLANCO,MAÍZ,2023,3,4.359999999999999,4.3,4.510000000000001,1.17,95.0,119.52,255770.0,770000.0,3010.5,3,1,9,1.0,6.123233995736766e-17,0.8854560256532099,0.4647231720437686,30.06686264715676,30.439069264069264,30.223137254901964,28.738392857142856,30.312575107225843,0.20648801855942572,29.70664085239477,0.7131729173049406,29.343430602589226,0.782880965660143,0
2023-03-12,30.046433982683983,MAÍZ BLANCO,MAÍZ,2023,3,4.185714285714285,4.217142857142858,4.432857142857143,3.166,20.0,119.52,255770.0,770000.0,3010.5,3,1,10,1.0,6.123233995736766e-17,0.9350162426854148,0.35460488704253557,29.978805879718664,30.06686264715676,30.52123126277538,28.7958581270346,30.251492263430016,0.2685704240377658,29.861692480216746,0.5981579859759466,29.44952507015682,0.7748209346416166,0
